Device_ID,State_of_Health_%,Cycle_Count,Charge_%,Charge_Current,SW_Version
8528,1,5,37,1034,V10.1.0
8528,1,5,38,1049,V10.1.0
8528,1,5,39,1044,V10.1.0
8528,1,5,40,1044,V10.1.0
8528,1,5,41,1044,V10.1.0
8528,1,5,42,1044,V10.1.0
8528,1,5,43,1044,V10.1.0
8528,1,5,44,1044,V10.1.0
8528,1,5,45,1054,V10.1.0
8528,1,5,46,1054,V10.1.0
8528,1,5,47,1054,V10.1.0
8528,1,5,48,1054,V10.1.0
8528,1,5,49,1054,V10.1.0
8528,1,5,50,1054,V10.1.0
8528,1,5,51,1054,V10.1.0
8528,1,5,52,1054,V10.1.0
8528,1,5,53,1054,V10.1.0
8528,1,5,54,1054,V10.1.0
8528,1,5,55,1015,V10.1.0
8528,1,5,56,966,V10.1.0
8528,1,5,57,936,V10.1.0
8528,1,5,58,897,V10.1.0
8528,1,5,59,858,V10.1.0
8528,1,5,60,839,V10.1.0
8528,1,5,61,800,V10.1.0
8528,1,5,62,780,V10.1.0
8528,1,5,63,780,V10.1.0
8528,1,5,64,780,V10.1.0
8528,1,5,65,790,V10.1.0
8528,1,5,66,790,V10.1.0
8528,1,5,67,790,V10.1.0
8528,1,5,68,790,V10.1.0
8528,1,5,69,790,V10.1.0
8528,1,5,70,790,V10.1.0
8528,1,5,71,790,V10.1.0
8528,1,5,72,800,V10.1.0
8528,1,5,73,800,V10.1.0
8528,1,5,74,761,V10.1.0
8528,1,5,75,702,V10.1.0
8528,1,5,76,653,V10.1.0
8528,1,5,77,634,V10.1.0
8528,1,5,78,644,V10.1.0
8528,1,5,79,644,V10.1.0
8528,1,5,80,653,V10.1.0
8528,1,5,81,653,V10.1.0
8528,1,5,82,1454,V10.1.0
8528,1,5,83,1473,V10.1.0
8528,1,5,84,653,V10.1.0
8528,1,5,85,653,V10.1.0
8528,1,5,86,653,V10.1.0
8528,1,5,87,653,V10.1.0
8528,1,5,88,653,V10.1.0
8528,1,5,89,653,V10.1.0
8528,1,5,90,644,V10.1.0
8528,1,5,91,556,V10.1.0
8528,1,5,92,492.5,V10.1.0
8528,1,5,93,429,V10.1.0
8528,1,5,94,380,V10.1.0
8528,1,5,95,312,V10.1.0
8528,1,5,96,263,V10.1.0
8528,1,5,97,214,V10.1.0
8528,1,5,98,165,V10.1.0
8528,1,5,99,117,V10.1.0
8528,1,5,100,34,V10.1.0
782,1,5,1,1005,V10.2.1
782,1,5,2,1005,V10.2.1
782,1,5,3,1005,V10.2.1
782,1,5,4,1005,V10.2.1
782,1,5,5,1005,V10.2.1
782,1,5,6,1005,V10.2.1
782,1,5,7,1005,V10.2.1
782,1,5,8,1005,V10.2.1
782,1,5,9,1005,V10.2.1
782,1,5,10,1010,V10.2.1
782,1,5,11,1015,V10.2.1
782,1,5,12,1015,V10.2.1
782,1,5,13,1015,V10.2.1
782,1,5,14,1015,V10.2.1
782,1,5,15,1024,V10.2.1
782,1,5,16,1024,V10.2.1
782,1,5,17,1024,V10.2.1
782,1,5,18,1024,V10.2.1
782,1,5,19,1024,V10.2.1
782,1,5,20,1024,V10.2.1
782,1,5,21,1024,V10.2.1
782,1,5,22,1034,V10.2.1
782,1,5,23,1034,V10.2.1
782,1,5,24,1034,V10.2.1
782,1,5,25,1034,V10.2.1
782,1,5,26,1034,V10.2.1
782,1,5,27,1044,V10.2.1
782,1,5,28,1044,V10.2.1
782,1,5,29,1044,V10.2.1
782,1,5,30,1044,V10.2.1
782,1,5,31,1044,V10.2.1
782,1,5,32,1044,V10.2.1
782,1,5,33,1044,V10.2.1
782,1,5,34,1044,V10.2.1
782,1,5,35,1044,V10.2.1
782,1,5,36,1044,V10.2.1
782,1,5,37,1044,V10.2.1
782,1,5,38,1054,V10.2.1
782,1,5,39,1054,V10.2.1
782,1,5,40,1054,V10.2.1
782,1,5,41,1054,V10.2.1
782,1,5,42,1054,V10.2.1
782,1,5,43,1054,V10.2.1
782,1,5,44,1054,V10.2.1
782,1,5,45,1054,V10.2.1
782,1,5,46,1054,V10.2.1
782,1,5,47,1054,V10.2.1
782,1,5,48,1063,V10.2.1
782,1,5,49,1063,V10.2.1
782,1,5,50,1063,V10.2.1
782,1,5,51,1063,V10.2.1
782,1,5,52,1054,V10.2.1
782,1,5,53,1005,V10.2.1
782,1,5,54,976,V10.2.1
782,1,5,55,936,V10.2.1
782,1,5,56,917,V10.2.1
782,1,5,57,888,V10.2.1
782,1,5,58,858,V10.2.1
782,1,5,59,829,V10.2.1
782,1,5,60,790,V10.2.1
782,1,5,61,790,V10.2.1
782,1,5,62,790,V10.2.1
782,1,5,63,790,V10.2.1
782,1,5,64,790,V10.2.1
782,1,5,65,790,V10.2.1
782,1,5,66,800,V10.2.1
782,1,5,67,800,V10.2.1
782,1,5,68,800,V10.2.1
782,1,5,69,800,V10.2.1
782,1,5,70,810,V10.2.1
782,1,5,71,810,V10.2.1
782,1,5,72,810,V10.2.1
782,1,5,73,810,V10.2.1
782,1,5,74,741,V10.2.1
782,1,5,75,692,V10.2.1
782,1,5,76,634,V10.2.1
782,1,5,77,634,V10.2.1
782,1,5,78,634,V10.2.1
782,1,5,79,644,V10.2.1
782,1,5,80,644,V10.2.1
782,1,5,81,653,V10.2.1
782,1,5,82,692,V10.2.1
782,1,5,83,1171,V10.2.1
782,1,5,84,653,V10.2.1
782,1,5,85,653,V10.2.1
782,1,5,86,653,V10.2.1
782,1,5,87,653,V10.2.1
782,1,5,88,653,V10.2.1
782,1,5,89,653,V10.2.1
782,1,5,90,566,V10.2.1
782,1,5,91,492.5,V10.2.1
782,1,5,92,429,V10.2.1
782,1,5,93,370,V10.2.1
782,1,5,94,312,V10.2.1
782,1,5,95,263,V10.2.1
782,1,5,96,214,V10.2.1
782,1,5,97,146,V10.2.1
782,1,5,98,97,V10.2.1
782,1,5,99,68,V10.2.1
782,1,5,100,29,V10.2.1
1112,1,3,1,1171,V10.1.1
1112,1,3,2,1171,V10.1.1
1112,1,3,3,1171,V10.1.1
1112,1,3,4,1073,V10.1.1
1112,1,3,5,1005,V10.1.1
1112,1,3,6,995,V10.1.1
1112,1,3,7,1005,V10.1.1
1112,1,3,8,1005,V10.1.1
1112,1,3,9,1005,V10.1.1
1112,1,3,10,1005,V10.1.1
1112,1,3,11,1005,V10.1.1
1112,1,3,12,1005,V10.1.1
1112,1,3,13,1015,V10.1.1
1112,1,3,14,1015,V10.1.1
1112,1,3,15,1015,V10.1.1
1112,1,3,16,1015,V10.1.1
1112,1,3,17,1015,V10.1.1
1112,1,3,18,1015,V10.1.1
1112,1,3,19,1024,V10.1.1
1112,1,3,20,1015,V10.1.1
1112,1,3,21,1024,V10.1.1
1112,1,3,22,1024,V10.1.1
1112,1,3,23,1024,V10.1.1
1112,1,3,24,1024,V10.1.1
1112,1,3,25,1024,V10.1.1
1112,1,3,26,1024,V10.1.1
1112,1,3,27,1024,V10.1.1
1112,1,3,28,1024,V10.1.1
1112,1,3,29,1024,V10.1.1
1112,1,3,30,1024,V10.1.1
1112,1,3,31,1024,V10.1.1
1112,1,3,32,1024,V10.1.1
1112,1,3,33,1024,V10.1.1
1112,1,3,34,1034,V10.1.1
1112,1,3,35,1024,V10.1.1
1112,1,3,36,1034,V10.1.1
1112,1,3,37,1034,V10.1.1
1112,1,3,38,1034,V10.1.1
1112,1,3,39,1044,V10.1.1
1112,1,3,40,1044,V10.1.1
1112,1,3,41,1044,V10.1.1
1112,1,3,42,1044,V10.1.1
1112,1,3,43,1044,V10.1.1
1112,1,3,44,1044,V10.1.1
1112,1,3,45,1044,V10.1.1
1112,1,3,46,1044,V10.1.1
1112,1,3,47,1044,V10.1.1
1112,1,3,48,1054,V10.1.1
1112,1,3,49,1054,V10.1.1
1112,1,3,50,1044,V10.1.1
1112,1,3,51,1005,V10.1.1
1112,1,3,52,976,V10.1.1
1112,1,3,53,946,V10.1.1
1112,1,3,54,917,V10.1.1
1112,1,3,55,873,V10.1.1
1112,1,3,56,839,V10.1.1
1112,1,3,57,810,V10.1.1
1112,1,3,58,780,V10.1.1
1112,1,3,59,780,V10.1.1
1112,1,3,60,780,V10.1.1
1112,1,3,61,780,V10.1.1
1112,1,3,62,780,V10.1.1
1112,1,3,63,780,V10.1.1
1112,1,3,64,780,V10.1.1
1112,1,3,65,780,V10.1.1
1112,1,3,66,790,V10.1.1
1112,1,3,67,790,V10.1.1
1112,1,3,68,790,V10.1.1
1112,1,3,69,790,V10.1.1
1112,1,3,70,790,V10.1.1
1112,1,3,71,771,V10.1.1
1112,1,3,72,712,V10.1.1
1112,1,3,73,653,V10.1.1
1112,1,3,74,634,V10.1.1
1112,1,3,75,634,V10.1.1
1112,1,3,76,634,V10.1.1
1112,1,3,77,634,V10.1.1
1112,1,3,78,634,V10.1.1
1112,1,3,79,639,V10.1.1
1112,1,3,80,644,V10.1.1
1112,1,3,81,653,V10.1.1
1112,1,3,82,1185.5,V10.1.1
1112,1,3,83,673,V10.1.1
1112,1,3,84,644,V10.1.1
1112,1,3,85,653,V10.1.1
1112,1,3,86,653,V10.1.1
1112,1,3,87,653,V10.1.1
1112,1,3,88,614,V10.1.1
1112,1,3,89,527,V10.1.1
1112,1,3,90,458,V10.1.1
1112,1,3,91,380,V10.1.1
1112,1,3,92,312,V10.1.1
1112,1,3,93,253,V10.1.1
1112,1,3,94,204,V10.1.1
1112,1,3,95,156,V10.1.1
1112,1,3,96,112,V10.1.1
1112,1,3,97,78,V10.1.1
1112,1,3,98,78,V10.1.1
1112,1,3,99,29,V10.1.1
1112,1,3,100,29,V10.1.1
2227,1,2,1,1131.5,V10.2.1
2227,1,2,2,1131.5,V10.2.1
2227,1,2,3,1131.5,V10.2.1
2227,1,2,4,1131.5,V10.2.1
2227,1,2,5,1131.5,V10.2.1
2227,1,2,6,1093,V10.2.1
2227,1,2,7,995,V10.2.1
2227,1,2,8,995,V10.2.1
2227,1,2,9,995,V10.2.1
2227,1,2,10,995,V10.2.1
2227,1,2,11,995,V10.2.1
2227,1,2,12,995,V10.2.1
2227,1,2,13,1005,V10.2.1
2227,1,2,14,1005,V10.2.1
2227,1,2,15,1005,V10.2.1
2227,1,2,16,1005,V10.2.1
2227,1,2,17,1005,V10.2.1
2227,1,2,18,1005,V10.2.1
2227,1,2,19,1005,V10.2.1
2227,1,2,20,1005,V10.2.1
2227,1,2,21,1005,V10.2.1
2227,1,2,22,1005,V10.2.1
2227,1,2,23,1005,V10.2.1
2227,1,2,24,1005,V10.2.1
2227,1,2,25,1005,V10.2.1
2227,1,2,26,1005,V10.2.1
2227,1,2,27,1015,V10.2.1
2227,1,2,28,1015,V10.2.1
2227,1,2,29,1015,V10.2.1
2227,1,2,30,1015,V10.2.1
2227,1,2,31,1015,V10.2.1
2227,1,2,32,1015,V10.2.1
2227,1,2,33,1015,V10.2.1
2227,1,2,34,1015,V10.2.1
2227,1,2,35,1015,V10.2.1
2227,1,2,36,1015,V10.2.1
2227,1,2,37,1024,V10.2.1
2227,1,2,38,1024,V10.2.1
2227,1,2,39,1024,V10.2.1
2227,1,2,40,1024,V10.2.1
2227,1,2,41,1024,V10.2.1
2227,1,2,42,1024,V10.2.1
2227,1,2,43,1024,V10.2.1
2227,1,2,44,1024,V10.2.1
2227,1,2,45,1034,V10.2.1
2227,1,2,46,1034,V10.2.1
2227,1,2,47,1034,V10.2.1
2227,1,2,48,1034,V10.2.1
2227,1,2,49,1034,V10.2.1
2227,1,2,50,1044,V10.2.1
2227,1,2,51,1044,V10.2.1
2227,1,2,52,1044,V10.2.1
2227,1,2,53,1044,V10.2.1
2227,1,2,54,1044,V10.2.1
2227,1,2,55,1024,V10.2.1
2227,1,2,56,995,V10.2.1
2227,1,2,57,956,V10.2.1
2227,1,2,58,927,V10.2.1
2227,1,2,59,888,V10.2.1
2227,1,2,60,849,V10.2.1
2227,1,2,61,810,V10.2.1
2227,1,2,62,780,V10.2.1
2227,1,2,63,771,V10.2.1
2227,1,2,64,771,V10.2.1
2227,1,2,65,771,V10.2.1
2227,1,2,66,780,V10.2.1
2227,1,2,67,780,V10.2.1
2227,1,2,68,780,V10.2.1
2227,1,2,69,780,V10.2.1
2227,1,2,70,780,V10.2.1
2227,1,2,71,780,V10.2.1
2227,1,2,72,790,V10.2.1
2227,1,2,73,790,V10.2.1
2227,1,2,74,790,V10.2.1
2227,1,2,75,736.5,V10.2.1
2227,1,2,76,663,V10.2.1
2227,1,2,77,634,V10.2.1
2227,1,2,78,634,V10.2.1
2227,1,2,79,634,V10.2.1
2227,1,2,80,634,V10.2.1
2227,1,2,81,653,V10.2.1
2227,1,2,82,653,V10.2.1
2227,1,2,83,1492.5,V10.2.1
2227,1,2,84,634,V10.2.1
2227,1,2,85,639,V10.2.1
2227,1,2,86,644,V10.2.1
2227,1,2,87,644,V10.2.1
2227,1,2,88,653,V10.2.1
2227,1,2,89,653,V10.2.1
2227,1,2,90,653,V10.2.1
2227,1,2,91,614,V10.2.1
2227,1,2,92,536,V10.2.1
2227,1,2,93,468,V10.2.1
2227,1,2,94,400,V10.2.1
2227,1,2,95,351,V10.2.1
2227,1,2,96,302,V10.2.1
2227,1,2,97,244,V10.2.1
2227,1,2,98,195,V10.2.1
2227,1,2,99,146,V10.2.1
2227,1,2,100,78,V10.2.1
7419,1,3,1,1005,V10.2.1
7419,1,3,2,1005,V10.2.1
7419,1,3,3,1005,V10.2.1
7419,1,3,4,995,V10.2.1
7419,1,3,5,995,V10.2.1
7419,1,3,6,1000,V10.2.1
7419,1,3,7,1005,V10.2.1
7419,1,3,8,1005,V10.2.1
7419,1,3,9,1005,V10.2.1
7419,1,3,10,1005,V10.2.1
7419,1,3,11,1005,V10.2.1
7419,1,3,12,1005,V10.2.1
7419,1,3,13,1005,V10.2.1
7419,1,3,14,1005,V10.2.1
7419,1,3,15,1015,V10.2.1
7419,1,3,16,1010,V10.2.1
7419,1,3,17,1015,V10.2.1
7419,1,3,18,1015,V10.2.1
7419,1,3,19,1015,V10.2.1
7419,1,3,20,1015,V10.2.1
7419,1,3,21,1015,V10.2.1
7419,1,3,22,1015,V10.2.1
7419,1,3,23,1015,V10.2.1
7419,1,3,24,1015,V10.2.1
7419,1,3,25,1015,V10.2.1
7419,1,3,26,1015,V10.2.1
7419,1,3,27,1024,V10.2.1
7419,1,3,28,1024,V10.2.1
7419,1,3,29,1024,V10.2.1
7419,1,3,30,1024,V10.2.1
7419,1,3,31,1024,V10.2.1
7419,1,3,32,1024,V10.2.1
7419,1,3,33,1034,V10.2.1
7419,1,3,34,1024,V10.2.1
7419,1,3,35,1034,V10.2.1
7419,1,3,36,1024,V10.2.1
7419,1,3,37,1034,V10.2.1
7419,1,3,38,1034,V10.2.1
7419,1,3,39,1034,V10.2.1
7419,1,3,40,1034,V10.2.1
7419,1,3,41,1034,V10.2.1
7419,1,3,42,1044,V10.2.1
7419,1,3,43,1044,V10.2.1
7419,1,3,44,1044,V10.2.1
7419,1,3,45,1044,V10.2.1
7419,1,3,46,1044,V10.2.1
7419,1,3,47,1044,V10.2.1
7419,1,3,48,1044,V10.2.1
7419,1,3,49,1044,V10.2.1
7419,1,3,50,1054,V10.2.1
7419,1,3,51,1054,V10.2.1
7419,1,3,52,1054,V10.2.1
7419,1,3,53,1054,V10.2.1
7419,1,3,54,1054,V10.2.1
7419,1,3,55,1054,V10.2.1
7419,1,3,56,1054,V10.2.1
7419,1,3,57,1044,V10.2.1
7419,1,3,58,995,V10.2.1
7419,1,3,59,936,V10.2.1
7419,1,3,60,897,V10.2.1
7419,1,3,61,858,V10.2.1
7419,1,3,62,810,V10.2.1
7419,1,3,63,780,V10.2.1
7419,1,3,64,780,V10.2.1
7419,1,3,65,780,V10.2.1
7419,1,3,66,780,V10.2.1
7419,1,3,67,790,V10.2.1
7419,1,3,68,790,V10.2.1
7419,1,3,69,790,V10.2.1
7419,1,3,70,790,V10.2.1
7419,1,3,71,790,V10.2.1
7419,1,3,72,790,V10.2.1
7419,1,3,73,800,V10.2.1
7419,1,3,74,800,V10.2.1
7419,1,3,75,732,V10.2.1
7419,1,3,76,673,V10.2.1
7419,1,3,77,634,V10.2.1
7419,1,3,78,634,V10.2.1
7419,1,3,79,644,V10.2.1
7419,1,3,80,644,V10.2.1
7419,1,3,81,673,V10.2.1
7419,1,3,82,692,V10.2.1
7419,1,3,83,1439,V10.2.1
7419,1,3,84,663,V10.2.1
7419,1,3,85,653,V10.2.1
7419,1,3,86,653,V10.2.1
7419,1,3,87,653,V10.2.1
7419,1,3,88,653,V10.2.1
7419,1,3,89,653,V10.2.1
7419,1,3,90,653,V10.2.1
7419,1,3,91,653,V10.2.1
7419,1,3,92,556,V10.2.1
7419,1,3,93,483,V10.2.1
7419,1,3,94,419,V10.2.1
7419,1,3,95,351,V10.2.1
7419,1,3,96,302,V10.2.1
7419,1,3,97,234,V10.2.1
7419,1,3,98,185,V10.2.1
7419,1,3,99,136,V10.2.1
7419,1,3,100,39,V10.2.1
366,1,9,1,1083,V10.2.1
366,1,9,2,1083,V10.2.1
366,1,9,3,1083,V10.2.1
366,1,9,4,1083,V10.2.1
366,1,9,5,1054,V10.2.1
366,1,9,6,1000,V10.2.1
366,1,9,7,995,V10.2.1
366,1,9,8,1005,V10.2.1
366,1,9,9,1005,V10.2.1
366,1,9,10,1005,V10.2.1
366,1,9,11,1005,V10.2.1
366,1,9,12,1005,V10.2.1
366,1,9,13,1005,V10.2.1
366,1,9,14,1005,V10.2.1
366,1,9,15,1005,V10.2.1
366,1,9,16,1005,V10.2.1
366,1,9,17,1005,V10.2.1
366,1,9,18,1015,V10.2.1
366,1,9,19,1015,V10.2.1
366,1,9,20,1015,V10.2.1
366,1,9,21,1015,V10.2.1
366,1,9,22,1015,V10.2.1
366,1,9,23,1015,V10.2.1
366,1,9,24,1015,V10.2.1
366,1,9,25,1015,V10.2.1
366,1,9,26,1024,V10.2.1
366,1,9,27,1024,V10.2.1
366,1,9,28,1024,V10.2.1
366,1,9,29,1024,V10.2.1
366,1,9,30,1024,V10.2.1
366,1,9,31,1024,V10.2.1
366,1,9,32,1024,V10.2.1
366,1,9,33,1024,V10.2.1
366,1,9,34,1024,V10.2.1
366,1,9,35,1024,V10.2.1
366,1,9,36,1034,V10.2.1
366,1,9,37,1024,V10.2.1
366,1,9,38,1034,V10.2.1
366,1,9,39,1034,V10.2.1
366,1,9,40,1034,V10.2.1
366,1,9,41,1034,V10.2.1
366,1,9,42,1034,V10.2.1
366,1,9,43,1044,V10.2.1
366,1,9,44,1044,V10.2.1
366,1,9,45,1044,V10.2.1
366,1,9,46,1044,V10.2.1
366,1,9,47,1044,V10.2.1
366,1,9,48,1044,V10.2.1
366,1,9,49,1044,V10.2.1
366,1,9,50,1044,V10.2.1
366,1,9,51,1054,V10.2.1
366,1,9,52,1054,V10.2.1
366,1,9,53,1054,V10.2.1
366,1,9,54,1054,V10.2.1
366,1,9,55,1054,V10.2.1
366,1,9,56,1054,V10.2.1
366,1,9,57,1054,V10.2.1
366,1,9,58,1054,V10.2.1
366,1,9,59,1044,V10.2.1
366,1,9,60,995,V10.2.1
366,1,9,61,946,V10.2.1
366,1,9,62,897,V10.2.1
366,1,9,63,858,V10.2.1
366,1,9,64,819,V10.2.1
366,1,9,65,790,V10.2.1
366,1,9,66,790,V10.2.1
366,1,9,67,790,V10.2.1
366,1,9,68,790,V10.2.1
366,1,9,69,800,V10.2.1
366,1,9,70,800,V10.2.1
366,1,9,71,800,V10.2.1
366,1,9,72,800,V10.2.1
366,1,9,73,810,V10.2.1
366,1,9,74,810,V10.2.1
366,1,9,75,810,V10.2.1
366,1,9,76,771,V10.2.1
366,1,9,77,702,V10.2.1
366,1,9,78,653,V10.2.1
366,1,9,79,634,V10.2.1
366,1,9,80,634,V10.2.1
366,1,9,81,653,V10.2.1
366,1,9,82,966,V10.2.1
366,1,9,83,1483,V10.2.1
366,1,9,84,644,V10.2.1
366,1,9,85,644,V10.2.1
366,1,9,86,653,V10.2.1
366,1,9,87,653,V10.2.1
366,1,9,88,653,V10.2.1
366,1,9,89,653,V10.2.1
366,1,9,90,653,V10.2.1
366,1,9,91,653,V10.2.1
366,1,9,92,605,V10.2.1
366,1,9,93,507,V10.2.1
366,1,9,94,448,V10.2.1
366,1,9,95,380,V10.2.1
366,1,9,96,322,V10.2.1
366,1,9,97,263,V10.2.1
366,1,9,98,214,V10.2.1
366,1,9,99,146,V10.2.1
366,1,9,100,78,V10.2.1
6177,1,8,1,1151,V10.2.1
6177,1,8,2,1151,V10.2.1
6177,1,8,3,1151,V10.2.1
6177,1,8,4,1151,V10.2.1
6177,1,8,5,1151,V10.2.1
6177,1,8,6,1015,V10.2.1
6177,1,8,7,1015,V10.2.1
6177,1,8,8,1015,V10.2.1
6177,1,8,9,1015,V10.2.1
6177,1,8,10,1015,V10.2.1
6177,1,8,11,1024,V10.2.1
6177,1,8,12,1024,V10.2.1
6177,1,8,13,1024,V10.2.1
6177,1,8,14,1024,V10.2.1
6177,1,8,15,1034,V10.2.1
6177,1,8,16,1034,V10.2.1
6177,1,8,17,1039,V10.2.1
6177,1,8,18,1034,V10.2.1
6177,1,8,19,1044,V10.2.1
6177,1,8,20,1044,V10.2.1
6177,1,8,21,1044,V10.2.1
6177,1,8,22,1044,V10.2.1
6177,1,8,23,1044,V10.2.1
6177,1,8,24,1044,V10.2.1
6177,1,8,25,1044,V10.2.1
6177,1,8,26,1044,V10.2.1
6177,1,8,27,1044,V10.2.1
6177,1,8,28,1044,V10.2.1
6177,1,8,29,1049,V10.2.1
6177,1,8,30,1054,V10.2.1
6177,1,8,31,1054,V10.2.1
6177,1,8,32,1054,V10.2.1
